Product_ID,Product_Name,Category,Price,Units_Sold,Revenue,Competitor_Name,Market_Share_%,Marketing_Strategy,Top_Social_Media,Current_Trends,Customer_Rating
1314,Dining Table,Furniture,599.19,4993,209503.52,Havertys,4.53,Free shipping,Facebook,Bold Colors,3.0
1315,Clock,Decor Accessories,233.48,4191,7183.15,The Range,1.14,Custom designs,Facebook,Maximalism,3.4
1316,Bookshelf,Furniture,135.63,3209,243664.21,Zara Home,4.77,Exclusive collections,YouTube,Vintage,3.6
1317,Dinnerware,Kitchenware,159.14,3857,294975.89,Havertys,10.88,Discounts,Facebook,Sustainable,2.9
1318,Table Lamp,Lighting,746.93,4261,199956.4,Loaf,5.4,Free shipping,Pinterest,Minimalism,3.2
1319,Bookshelf,Furniture,30.35,2124,93267.61,Williams-Sonoma,7.12,Eco-friendly products,Facebook,Vintage,1.5
1320,Cutlery Set,Kitchenware,403.9,185,396506.29,Target,3.24,Seasonal sales,Pinterest,Maximalism,3.8
1321,Storage Jar,Kitchenware,558.75,195,257068.12,Wayfair,11.25,Eco-friendly products,Twitter,Maximalism,1.7
1322,Curtains,Textiles,860.55,1924,108374.73,Jonathan Adler,9.61,Seasonal sales,YouTube,Minimalism,3.8
1323,Coffee Table,Furniture,412.77,3060,138343.81,Joybird,11.07,Discounts,YouTube,Sustainable,3.8
1324,Cushion Cover,Textiles,767.6,2746,160236.95,Home Depot,6.75,Discounts,Instagram,Sustainable,3.6
1325,Bedspread,Textiles,642.63,2675,374261.68,Zara Home,14.59,Eco-friendly products,Facebook,Vintage,2.3
1326,Metal Wall Art,Wall Art,913.0,4271,363067.93,Anthropologie,11.69,Custom designs,Twitter,Maximalism,4.7
1327,Table Lamp,Lighting,196.36,3842,403359.12,AllModern,9.99,Eco-friendly products,Pinterest,Bold Colors,5.0
1328,Dinnerware,Kitchenware,630.26,1499,255188.42,Amazon Basics,14.22,Eco-friendly products,Pinterest,Maximalism,3.7
1329,Wall Sconce,Lighting,710.71,3069,497628.85,Amazon Basics,3.02,Free shipping,Twitter,Maximalism,4.9
1330,Sculpture,Decor Accessories,173.03,1292,16944.43,Design Within Reach,7.83,Free shipping,Facebook,Tech Integration,1.0
1331,Candle Holder,Decor Accessories,30.9,4933,495377.3,Anthropologie,3.59,Eco-friendly products,Facebook,Vintage,4.0
1332,Framed Print,Wall Art,510.56,1139,297116.55,Wayfair,2.42,Eco-friendly products,Twitter,Vintage,2.1
1333,Vase,Decor Accessories,898.84,4111,212889.1,One Kings Lane,3.72,Seasonal sales,Pinterest,Vintage,4.3
1334,Sofa Set,Furniture,142.74,3296,164251.35,Made.com,8.23,Eco-friendly products,YouTube,Vintage,2.0
1335,Storage Jar,Kitchenware,807.27,4891,368008.23,Pottery Barn,8.81,Seasonal sales,Pinterest,Bold Colors,1.1
1336,Cutlery Set,Kitchenware,706.59,3117,287061.79,World Market,14.79,Discounts,Pinterest,Minimalism,2.1
1337,Coffee Table,Furniture,732.42,4920,415233.55,Kirkland’s,8.72,Seasonal sales,Pinterest,Vintage,2.9
1338,Wall Sconce,Lighting,897.79,1622,255244.57,West Elm,11.27,Free shipping,YouTube,Bold Colors,4.5
1339,Chandelier,Lighting,957.63,38,89350.61,West Elm,10.9,Seasonal sales,Pinterest,Sustainable,1.6
1340,Cookware,Kitchenware,65.68,1075,424257.57,Blu Dot,12.63,Eco-friendly products,YouTube,Minimalism,1.8
1341,Coffee Table,Furniture,725.69,2592,141069.73,BoConcept,4.56,Custom designs,Pinterest,Maximalism,1.3
1342,Sofa Set,Furniture,920.13,4234,368464.58,Made.com,11.91,Seasonal sales,Pinterest,Bold Colors,3.2
1343,Wardrobe,Furniture,421.78,941,435221.42,Houzz,10.42,Seasonal sales,Instagram,Sustainable,4.7
1344,Clock,Decor Accessories,455.06,1124,485028.16,Value City Furniture,2.57,Exclusive collections,Twitter,Bold Colors,1.1
1345,Wall Sconce,Lighting,959.38,3195,334408.89,Loaf,5.43,Seasonal sales,Instagram,Bold Colors,4.1
1346,Candle Holder,Decor Accessories,938.04,1693,188316.65,Living Spaces,5.06,Exclusive collections,Facebook,Vintage,3.9
1347,Tapestry,Wall Art,766.99,4366,445564.61,World Market,9.97,Discounts,Facebook,Tech Integration,1.2
1348,Dining Table,Furniture,421.43,1308,158943.11,Joybird,4.63,Eco-friendly products,Instagram,Maximalism,4.0
1349,Curtains,Textiles,768.59,2224,148731.28,Loaf,7.87,Discounts,Twitter,Vintage,1.2
1350,Throw Blanket,Textiles,218.79,3224,305621.22,IKEA,7.85,Seasonal sales,Twitter,Sustainable,1.5
1351,Area Rug,Textiles,913.53,118,218167.45,Target,13.66,Discounts,Twitter,Sustainable,4.1
1352,Metal Wall Art,Wall Art,534.32,2576,427370.08,Target,3.36,Free shipping,Facebook,Vintage,3.9
1353,Floor Lamp,Lighting,202.88,2775,426251.47,Made.com,4.3,Free shipping,YouTube,Sustainable,1.9
1354,Vase,Decor Accessories,381.84,3071,475354.9,Swoon,1.04,Exclusive collections,Twitter,Minimalism,3.6
1355,Storage Jar,Kitchenware,32.38,4182,40881.67,Amazon Basics,10.77,Custom designs,YouTube,Sustainable,1.0
1356,Coffee Table,Furniture,418.99,1224,450421.43,Design Within Reach,1.4,Free shipping,Twitter,Sustainable,4.0
1357,Canvas Painting,Wall Art,418.8,869,209640.67,LuxDeco,11.99,Eco-friendly products,Pinterest,Tech Integration,2.4
1358,Canvas Painting,Wall Art,779.34,1786,308757.69,DFS,1.62,Eco-friendly products,YouTube,Minimalism,2.3
1359,Candle Holder,Decor Accessories,496.91,2119,258880.66,Jonathan Adler,8.88,Seasonal sales,Pinterest,Bold Colors,3.2
1360,Wall Sconce,Lighting,460.8,408,61111.4,Houzz,4.07,Free shipping,Pinterest,Tech Integration,3.2
1361,Chandelier,Lighting,55.91,3649,411230.28,Home Depot,5.67,Eco-friendly products,Twitter,Minimalism,2.2
1362,Pendant Lamp,Lighting,291.4,3867,227232.39,One Kings Lane,6.35,Seasonal sales,Instagram,Sustainable,4.0
1363,Tapestry,Wall Art,421.93,16,405281.01,Etsy,9.08,Discounts,Pinterest,Bold Colors,4.3
1364,Cushion Cover,Textiles,785.92,266,20323.55,RH (Restoration Hardware),5.92,Custom designs,Facebook,Vintage,3.7
1365,Table Lamp,Lighting,118.8,1488,281364.8,Pier 1 Imports,2.39,Discounts,Pinterest,Tech Integration,3.9
1366,Serving Tray,Kitchenware,810.32,2130,163901.89,Crate & Barrel,6.23,Exclusive collections,Twitter,Maximalism,4.2
1367,Cookware,Kitchenware,380.39,420,20089.76,Furniture Village,9.3,Eco-friendly products,Twitter,Bold Colors,4.8
1368,Serving Tray,Kitchenware,754.2,1246,217641.53,One Kings Lane,1.17,Seasonal sales,YouTube,Maximalism,4.3
1369,Poster,Wall Art,691.98,3526,120893.35,Pottery Barn,4.66,Custom designs,Facebook,Vintage,4.8
1370,Metal Wall Art,Wall Art,953.68,1217,467575.29,West Elm,13.6,Custom designs,Facebook,Tech Integration,3.7
1371,Tapestry,Wall Art,512.73,1829,313105.33,Serena & Lily,3.7,Seasonal sales,Instagram,Minimalism,4.7
1372,Vase,Decor Accessories,880.11,1214,247574.77,Havertys,1.04,Free shipping,Pinterest,Sustainable,1.1
1373,Storage Jar,Kitchenware,350.69,1261,138593.3,Crate & Barrel,13.52,Seasonal sales,Facebook,Minimalism,4.7
1374,Coffee Table,Furniture,899.21,3487,68552.86,Birch Lane,10.45,Eco-friendly products,Facebook,Maximalism,1.5
1375,Candle Holder,Decor Accessories,558.24,2194,268100.21,AllModern,14.32,Seasonal sales,Instagram,Minimalism,3.3
1376,Throw Blanket,Textiles,146.07,475,162975.48,Herman Miller,12.0,Free shipping,Facebook,Sustainable,2.4
1377,Floor Lamp,Lighting,509.11,2840,468504.85,Ligne Roset,11.72,Free shipping,Twitter,Sustainable,3.8
1378,Chandelier,Lighting,713.53,1559,337958.27,Furniture Village,1.42,Eco-friendly products,Pinterest,Vintage,1.9
1379,Picture Frame,Decor Accessories,237.4,2451,24624.72,Blu Dot,2.52,Free shipping,Pinterest,Maximalism,2.1
1380,Bookshelf,Furniture,576.05,551,272354.44,Jonathan Adler,14.31,Free shipping,YouTube,Vintage,2.9
1381,Cushion Cover,Textiles,619.47,1379,355693.41,Target,14.45,Exclusive collections,Instagram,Minimalism,4.0
1382,Curtains,Textiles,181.48,4995,303341.38,Pottery Barn,13.24,Exclusive collections,Twitter,Sustainable,2.2
1383,Storage Jar,Kitchenware,168.96,1975,49891.59,Williams-Sonoma,7.54,Eco-friendly products,YouTube,Bold Colors,4.7
1384,Serving Tray,Kitchenware,827.67,2084,292985.91,Made.com,4.08,Free shipping,Facebook,Tech Integration,1.1
1385,Dining Table,Furniture,654.57,4668,407194.73,Design Within Reach,8.9,Eco-friendly products,Instagram,Sustainable,2.6
1386,Tapestry,Wall Art,894.53,3764,388918.0,Pier 1 Imports,7.23,Seasonal sales,YouTube,Minimalism,3.2
1387,Wall Sconce,Lighting,127.74,1880,201888.74,Target,12.66,Seasonal sales,YouTube,Vintage,1.5
1388,Dining Table,Furniture,372.36,818,458289.75,Arhaus,1.63,Free shipping,Facebook,Sustainable,4.7
1389,Poster,Wall Art,996.91,1827,478606.39,CB2,5.17,Discounts,Twitter,Bold Colors,2.0
1390,Floor Lamp,Lighting,514.92,2131,301119.48,Zara Home,9.55,Eco-friendly products,YouTube,Sustainable,2.7
1391,Canvas Painting,Wall Art,51.21,4531,358027.39,Living Spaces,13.0,Exclusive collections,Pinterest,Bold Colors,1.2
1392,Area Rug,Textiles,438.54,2933,258896.32,Ashley Furniture,13.97,Custom designs,Facebook,Sustainable,4.6
1393,Dinnerware,Kitchenware,538.63,840,169521.55,La-Z-Boy,1.36,Custom designs,Twitter,Bold Colors,1.6
1394,Canvas Painting,Wall Art,497.78,301,302048.15,Jonathan Adler,10.3,Discounts,Twitter,Vintage,2.5
1395,Bedspread,Textiles,229.16,709,330998.56,Zara Home,9.44,Exclusive collections,Facebook,Sustainable,3.1
1396,Metal Wall Art,Wall Art,227.32,4212,407118.88,The Range,9.32,Discounts,Pinterest,Maximalism,1.9
1397,Candle Holder,Decor Accessories,802.32,778,148786.81,Target,5.12,Free shipping,YouTube,Maximalism,2.4
1398,Area Rug,Textiles,348.05,4336,264489.27,DFS,14.24,Seasonal sales,YouTube,Vintage,4.7
1399,Wardrobe,Furniture,287.29,4788,374198.4,Habitat,14.12,Exclusive collections,Twitter,Maximalism,3.3
1400,Area Rug,Textiles,217.73,2083,247797.73,West Elm,1.39,Discounts,YouTube,Vintage,2.4
1401,Wall Sconce,Lighting,825.57,4365,104935.06,CB2,7.52,Custom designs,Instagram,Sustainable,4.7
1402,Dinnerware,Kitchenware,536.6,1909,7936.67,Overstock,9.8,Custom designs,Twitter,Sustainable,4.6
1403,Coffee Table,Furniture,540.64,3317,485855.93,Birch Lane,13.55,Discounts,Twitter,Minimalism,4.7
1404,Sculpture,Decor Accessories,946.87,2301,141692.65,Habitat,6.14,Free shipping,Facebook,Tech Integration,3.0
1405,Picture Frame,Decor Accessories,271.84,3814,28714.83,Kirkland’s,4.39,Eco-friendly products,Twitter,Bold Colors,1.7
1406,Chandelier,Lighting,890.74,2033,464845.82,One Kings Lane,3.06,Free shipping,Twitter,Vintage,2.4
1407,Coffee Table,Furniture,649.07,1912,476217.65,Pier 1 Imports,4.07,Free shipping,Instagram,Vintage,1.8
1408,Curtains,Textiles,404.55,2934,422656.25,Article,13.64,Free shipping,YouTube,Maximalism,4.2
1409,Wall Sconce,Lighting,48.19,1866,54048.28,RH (Restoration Hardware),4.37,Custom designs,YouTube,Sustainable,4.9
1410,Clock,Decor Accessories,564.72,2128,266587.13,DFS,9.51,Eco-friendly products,Pinterest,Minimalism,4.2
1411,Throw Blanket,Textiles,759.98,837,341087.08,Ligne Roset,6.84,Free shipping,Facebook,Vintage,3.9
1412,Coffee Table,Furniture,84.33,4028,491191.01,The Range,10.46,Custom designs,Pinterest,Minimalism,3.7
1413,Storage Jar,Kitchenware,570.61,3485,219208.85,Made.com,7.42,Eco-friendly products,Facebook,Minimalism,2.3
1414,Floor Lamp,Lighting,326.72,2127,200649.84,Arhaus,13.37,Free shipping,Instagram,Tech Integration,4.4
1415,Storage Jar,Kitchenware,628.72,1255,34071.16,Arhaus,12.23,Seasonal sales,Pinterest,Vintage,3.8
1416,Sofa Set,Furniture,339.38,3547,224322.8,Herman Miller,2.3,Custom designs,Instagram,Sustainable,2.6
1417,Cushion Cover,Textiles,411.51,2112,451280.76,Pottery Barn,1.81,Exclusive collections,YouTube,Maximalism,1.2
1418,Bookshelf,Furniture,526.85,3945,26239.29,Living Spaces,11.7,Free shipping,Facebook,Bold Colors,1.9
1419,Throw Blanket,Textiles,966.11,3231,480145.42,The Range,14.25,Discounts,Twitter,Minimalism,1.2
1420,Curtains,Textiles,229.36,1282,202496.18,AllModern,6.36,Exclusive collections,Instagram,Vintage,2.1
1421,Area Rug,Textiles,599.28,4911,253807.01,Ligne Roset,6.9,Seasonal sales,Pinterest,Sustainable,1.5
1422,Sculpture,Decor Accessories,282.8,4013,230527.67,Home Depot,6.1,Discounts,Pinterest,Vintage,4.9
1423,Area Rug,Textiles,119.84,2611,407041.05,BoConcept,3.48,Seasonal sales,Pinterest,Vintage,4.1
1424,Framed Print,Wall Art,187.86,661,448304.58,AllModern,6.53,Exclusive collections,Instagram,Bold Colors,2.2
1425,Sculpture,Decor Accessories,664.33,1252,236790.86,One Kings Lane,10.69,Exclusive collections,YouTube,Sustainable,3.9
1426,Throw Blanket,Textiles,182.02,3569,70649.72,Target,4.79,Exclusive collections,Instagram,Minimalism,3.0
1427,Sculpture,Decor Accessories,444.59,1829,442994.71,Room & Board,6.18,Free shipping,Pinterest,Maximalism,4.8
1428,Area Rug,Textiles,576.95,5000,260760.22,Bob’s Discount Furniture,3.95,Discounts,Facebook,Maximalism,4.7
1429,Picture Frame,Decor Accessories,603.88,1684,63473.42,Made.com,2.47,Custom designs,YouTube,Maximalism,4.6
1430,Floor Lamp,Lighting,637.13,2768,179511.73,Arhaus,4.19,Free shipping,Twitter,Vintage,1.4
1431,Throw Blanket,Textiles,465.0,4104,66334.1,Bob’s Discount Furniture,9.65,Seasonal sales,Twitter,Bold Colors,2.4
1432,Framed Print,Wall Art,404.33,3979,299642.93,Value City Furniture,6.36,Eco-friendly products,Instagram,Tech Integration,4.8
1433,Vase,Decor Accessories,658.19,3253,116384.23,Ashley Furniture,8.97,Seasonal sales,Twitter,Sustainable,3.9
1434,Bookshelf,Furniture,667.78,3044,296785.98,Blu Dot,13.44,Custom designs,Instagram,Maximalism,4.2
1435,Cutlery Set,Kitchenware,665.24,4366,286014.07,Williams-Sonoma,11.6,Free shipping,YouTube,Bold Colors,2.0
1436,Vase,Decor Accessories,147.0,1466,484966.83,Wayfair,6.6,Seasonal sales,Pinterest,Bold Colors,3.0
1437,Cutlery Set,Kitchenware,433.74,4692,33733.39,Blu Dot,4.08,Free shipping,YouTube,Vintage,4.4
1438,Picture Frame,Decor Accessories,788.82,776,309219.23,Kirkland’s,3.62,Seasonal sales,Twitter,Bold Colors,3.1
1439,Coffee Table,Furniture,868.09,2143,79280.02,AllModern,12.07,Eco-friendly products,Twitter,Tech Integration,2.9
1440,Bedspread,Textiles,522.34,4479,490533.73,IKEA,1.75,Eco-friendly products,Pinterest,Maximalism,5.0
1441,Area Rug,Textiles,329.14,1004,407173.28,La-Z-Boy,11.1,Free shipping,YouTube,Maximalism,4.4
1442,Bookshelf,Furniture,407.05,3047,85328.51,IKEA,9.11,Custom designs,Facebook,Tech Integration,2.2
1443,Clock,Decor Accessories,691.41,4750,354896.72,CB2,8.31,Free shipping,YouTube,Bold Colors,4.4
1444,Sculpture,Decor Accessories,144.24,2780,449977.96,IKEA,6.54,Exclusive collections,Twitter,Minimalism,1.4
1445,Cutlery Set,Kitchenware,455.19,3262,493532.5,Living Spaces,3.8,Eco-friendly products,YouTube,Bold Colors,2.6
1446,Chandelier,Lighting,313.51,1739,262676.31,LuxDeco,1.85,Custom designs,Facebook,Maximalism,3.5
1447,Tapestry,Wall Art,108.86,4522,161154.48,Serena & Lily,12.25,Custom designs,Twitter,Bold Colors,3.2
1448,Chandelier,Lighting,380.19,3318,121040.36,Jonathan Adler,12.61,Discounts,Instagram,Tech Integration,5.0
1449,Serving Tray,Kitchenware,600.53,3906,287771.92,Blu Dot,2.55,Custom designs,Instagram,Sustainable,2.7
1450,Metal Wall Art,Wall Art,91.9,4613,284157.65,Studio McGee,10.05,Free shipping,Facebook,Bold Colors,4.8
1451,Sculpture,Decor Accessories,268.62,3899,116818.74,Made.com,3.82,Seasonal sales,Facebook,Sustainable,2.5
1452,Cookware,Kitchenware,565.25,324,291440.96,Herman Miller,11.15,Discounts,Pinterest,Minimalism,1.7
1453,Wall Sconce,Lighting,754.29,563,214102.11,La-Z-Boy,10.93,Eco-friendly products,Twitter,Vintage,2.2
1454,Bedspread,Textiles,980.5,2412,198051.49,Houzz,13.23,Free shipping,Facebook,Tech Integration,1.1
1455,Pendant Lamp,Lighting,277.89,525,171962.97,CB2,11.65,Custom designs,Facebook,Sustainable,4.8
1456,Metal Wall Art,Wall Art,84.61,797,480393.87,Value City Furniture,4.16,Free shipping,Instagram,Bold Colors,3.1
1457,Picture Frame,Decor Accessories,943.47,4526,287028.33,Habitat,14.86,Exclusive collections,Pinterest,Vintage,1.7
1458,Tapestry,Wall Art,722.13,4450,424914.45,RH (Restoration Hardware),3.32,Custom designs,Instagram,Vintage,4.0
1459,Throw Blanket,Textiles,81.39,3392,466759.49,Zara Home,14.1,Eco-friendly products,Instagram,Minimalism,3.1
1460,Sculpture,Decor Accessories,643.09,4096,37066.27,Anthropologie,2.62,Exclusive collections,Instagram,Tech Integration,3.9
1461,Sofa Set,Furniture,997.26,4890,449490.7,Loaf,13.27,Custom designs,YouTube,Vintage,3.8
1462,Chandelier,Lighting,12.68,1363,165735.07,Studio McGee,11.85,Exclusive collections,Pinterest,Maximalism,1.1
1463,Throw Blanket,Textiles,508.32,4051,27048.49,Overstock,6.2,Seasonal sales,Pinterest,Maximalism,5.0
1464,Wardrobe,Furniture,261.33,1090,356696.12,DFS,3.41,Free shipping,Facebook,Tech Integration,3.8
1465,Curtains,Textiles,700.13,4159,349978.82,Value City Furniture,11.58,Exclusive collections,Twitter,Bold Colors,4.8
1466,Pendant Lamp,Lighting,320.8,370,65998.47,One Kings Lane,14.94,Seasonal sales,YouTube,Tech Integration,3.1
1467,Canvas Painting,Wall Art,189.67,2422,158145.23,Overstock,9.81,Seasonal sales,Instagram,Sustainable,2.8
1468,Storage Jar,Kitchenware,229.26,2352,68538.94,Pottery Barn,3.24,Discounts,Twitter,Maximalism,4.3
1469,Curtains,Textiles,900.51,1086,377971.84,Target,8.72,Seasonal sales,Twitter,Vintage,2.6
1470,Framed Print,Wall Art,510.35,1246,296207.85,Furniture Village,5.37,Discounts,Twitter,Minimalism,2.7
1471,Canvas Painting,Wall Art,45.96,1393,372218.7,Overstock,13.11,Free shipping,Facebook,Maximalism,1.5
1472,Metal Wall Art,Wall Art,392.73,4518,417546.41,Zara Home,11.82,Discounts,Twitter,Maximalism,3.4
1473,Clock,Decor Accessories,597.54,2180,83035.58,Made.com,10.2,Free shipping,Instagram,Maximalism,2.1
1474,Dining Table,Furniture,588.89,4861,404472.55,Williams-Sonoma,2.97,Custom designs,Instagram,Maximalism,3.9
1475,Throw Blanket,Textiles,710.0,2522,323486.84,Herman Miller,5.65,Exclusive collections,Twitter,Maximalism,3.8
1476,Wall Sconce,Lighting,684.34,4529,186798.37,Williams-Sonoma,1.55,Free shipping,Facebook,Vintage,3.4
1477,Cutlery Set,Kitchenware,869.63,4147,45517.19,Anthropologie,3.4,Free shipping,Instagram,Minimalism,2.3
1478,Cutlery Set,Kitchenware,27.58,398,183691.58,Blu Dot,9.2,Eco-friendly products,Instagram,Minimalism,3.5
1479,Storage Jar,Kitchenware,841.99,4469,244794.04,Herman Miller,4.63,Seasonal sales,Facebook,Minimalism,2.2
1480,Candle Holder,Decor Accessories,327.29,777,111582.82,Ashley Furniture,13.3,Seasonal sales,YouTube,Maximalism,4.6
1481,Chandelier,Lighting,199.44,2125,293084.24,Etsy,6.63,Exclusive collections,YouTube,Vintage,4.3
1482,Pendant Lamp,Lighting,330.27,2060,318749.43,One Kings Lane,6.7,Seasonal sales,YouTube,Bold Colors,4.8
1483,Candle Holder,Decor Accessories,274.77,1458,493605.52,Article,14.5,Eco-friendly products,YouTube,Minimalism,5.0
1484,Coffee Table,Furniture,542.33,1537,179466.45,Article,10.1,Seasonal sales,Facebook,Bold Colors,3.0
1485,Cookware,Kitchenware,865.68,174,473382.06,Herman Miller,6.84,Exclusive collections,Facebook,Minimalism,3.4
1486,Storage Jar,Kitchenware,459.09,1906,328442.0,AllModern,7.59,Custom designs,Pinterest,Tech Integration,4.7
1487,Vase,Decor Accessories,560.89,188,175166.52,Arhaus,6.74,Eco-friendly products,Twitter,Tech Integration,4.4
1488,Dining Table,Furniture,194.58,2894,122393.56,World Market,4.08,Exclusive collections,Instagram,Tech Integration,1.9
1489,Table Lamp,Lighting,147.54,1578,147188.84,Havertys,5.95,Free shipping,Facebook,Vintage,2.3
1490,Clock,Decor Accessories,383.33,2609,442140.06,Design Within Reach,7.2,Eco-friendly products,YouTube,Bold Colors,2.1
1491,Curtains,Textiles,15.12,2875,46135.95,Value City Furniture,2.39,Seasonal sales,Facebook,Bold Colors,4.8
1492,Poster,Wall Art,854.54,3495,363806.93,Article,12.59,Custom designs,Instagram,Bold Colors,4.6
1493,Bookshelf,Furniture,204.23,2735,65811.56,The Range,2.84,Free shipping,Pinterest,Vintage,3.1
1494,Poster,Wall Art,209.61,4808,426302.83,Made.com,7.04,Eco-friendly products,Facebook,Tech Integration,4.4
1495,Serving Tray,Kitchenware,731.46,1971,441730.39,Studio McGee,6.62,Eco-friendly products,Instagram,Vintage,4.1
1496,Candle Holder,Decor Accessories,569.58,2039,121913.87,Value City Furniture,13.65,Discounts,Pinterest,Bold Colors,2.8
1497,Bookshelf,Furniture,437.63,4205,490392.19,Room & Board,9.1,Seasonal sales,Twitter,Vintage,4.7
1498,Metal Wall Art,Wall Art,600.73,2796,180330.14,RH (Restoration Hardware),13.14,Exclusive collections,Pinterest,Tech Integration,4.1
1499,Candle Holder,Decor Accessories,545.79,4272,285329.16,Loaf,11.32,Seasonal sales,Facebook,Sustainable,2.1
1500,Framed Print,Wall Art,81.9,3196,279374.57,West Elm,10.47,Free shipping,Instagram,Bold Colors,3.3
1501,Cutlery Set,Kitchenware,709.84,2728,224314.23,Williams-Sonoma,7.9,Exclusive collections,Facebook,Bold Colors,4.7
1502,Pendant Lamp,Lighting,113.73,1403,86830.24,AllModern,11.39,Eco-friendly products,Twitter,Tech Integration,2.3
1503,Cookware,Kitchenware,990.46,4701,38210.2,Blu Dot,11.39,Eco-friendly products,Twitter,Tech Integration,4.1
1504,Poster,Wall Art,156.49,3771,130734.8,Loaf,5.1,Exclusive collections,Twitter,Sustainable,4.7
1505,Canvas Painting,Wall Art,306.84,2857,462001.5,Target,1.57,Seasonal sales,Pinterest,Sustainable,1.3
1506,Wall Sconce,Lighting,671.78,2102,374400.14,Value City Furniture,8.89,Seasonal sales,Twitter,Maximalism,2.7
1507,Serving Tray,Kitchenware,191.47,2432,492893.46,Living Spaces,5.65,Exclusive collections,Pinterest,Minimalism,2.4
